"","cell1","cell2","cell3","cell4","cell5","cell6","cell7","cell8","cell9","cell10","cell11","cell12","cell13","cell14","cell15","cell16","cell17","cell18","cell19","cell20","cell21","cell22","cell23","cell24","cell25","cell26","cell27","cell28","cell29","cell30","cell31","cell32","cell33","cell34","cell35","cell36","cell37","cell38","cell39","cell40","cell41","cell42","cell43","cell44","cell45","cell46","cell47","cell48","cell49","cell50","cell51","cell52","cell53","cell54","cell55","cell56","cell57","cell58","cell59","cell60","cell61","cell62","cell63","cell64","cell65","cell66","cell67","cell68","cell69","cell70","cell71","cell72","cell73","cell74","cell75","cell76","cell77","cell78","cell79","cell80","cell81","cell82","cell83","cell84","cell85","cell86","cell87","cell88","cell89","cell90","cell91","cell92","cell93","cell94","cell95","cell96","cell97","cell98","cell99","cell100","cell101","cell102","cell103","cell104","cell105","cell106","cell107","cell108","cell109","cell110","cell111","cell112","cell113","cell114","cell115","cell116","cell117","cell118","cell119","cell120","cell121","cell122","cell123","cell124","cell125","cell126","cell127","cell128","cell129","cell130","cell131","cell132","cell133","cell134","cell135","cell136","cell137","cell138","cell139","cell140","cell141","cell142","cell143","cell144","cell145","cell146","cell147","cell148","cell149","cell150","cell151","cell152","cell153","cell154","cell155","cell156","cell157","cell158","cell159","cell160","cell161","cell162","cell163","cell164","cell165","cell166","cell167","cell168","cell169","cell170","cell171","cell172","cell173","cell174","cell175","cell176","cell177","cell178","cell179","cell180","cell181","cell182","cell183","cell184","cell185","cell186","cell187","cell188","cell189","cell190","cell191","cell192","cell193","cell194","cell195","cell196","cell197","cell198","cell199","cell200","cell201","cell202","cell203","cell204","cell205","cell206","cell207","cell208","cell209","cell210","cell211","cell212","cell213","cell214","cell215","cell216","cell217","cell218","cell219","cell220","cell221","cell222","cell223","cell224","cell225","cell226","cell227","cell228","cell229","cell230","cell231","cell232","cell233","cell234","cell235","cell236","cell237","cell238","cell239","cell240","cell241","cell242","cell243","cell244","cell245","cell246","cell247","cell248","cell249","cell250","cell251","cell252","cell253","cell254","cell255","cell256","cell257","cell258","cell259","cell260","cell261","cell262","cell263","cell264","cell265","cell266","cell267","cell268","cell269","cell270","cell271","cell272","cell273","cell274","cell275","cell276","cell277","cell278","cell279","cell280","cell281","cell282","cell283","cell284","cell285","cell286","cell287","cell288","cell289","cell290","cell291","cell292","cell293","cell294","cell295","cell296","cell297","cell298","cell299","cell300","cell301","cell302","cell303","cell304","cell305","cell306","cell307","cell308","cell309","cell310","cell311","cell312","cell313","cell314","cell315","cell316","cell317","cell318","cell319","cell320","cell321","cell322","cell323","cell324","cell325","cell326","cell327","cell328","cell329","cell330","cell331","cell332","cell333","cell334","cell335","cell336","cell337","cell338","cell339","cell340","cell341","cell342","cell343","cell344","cell345","cell346","cell347","cell348","cell349","cell350","cell351","cell352","cell353","cell354","cell355","cell356","cell357","cell358","cell359","cell360","cell361","cell362","cell363","cell364","cell365","cell366","cell367","cell368","cell369","cell370","cell371","cell372","cell373","cell374","cell375","cell376","cell377","cell378","cell379","cell380","cell381","cell382","cell383","cell384","cell385","cell386","cell387","cell388","cell389","cell390","cell391","cell392","cell393","cell394","cell395","cell396","cell397","cell398","cell399","cell400","cell401","cell402","cell403","cell404","cell405","cell406","cell407","cell408","cell409","cell410","cell411","cell412","cell413","cell414","cell415","cell416","cell417","cell418","cell419","cell420","cell421","cell422","cell423","cell424","cell425","cell426","cell427","cell428","cell429","cell430","cell431","cell432","cell433","cell434","cell435","cell436","cell437","cell438","cell439","cell440","cell441","cell442","cell443","cell444","cell445","cell446","cell447","cell448","cell449","cell450","cell451","cell452","cell453","cell454"
"B2_TF5",132,32921,29,402,39205,0,0,44201,0,0,35883,54,0,0,0,41416,806,36964,0,0,28827,1618,0,11983,33067,31,31319,7793,0,28603,15055,0,26162,0,30073,27215,46294,15524,36638,0,0,33982,35167,33252,4067,0,226,0,35694,0,0,27581,36337,1015,0,33,0,10515,0,0,25953,0,0,0,35273,0,0,26860,0,30502,11502,3281,185,0,0,29,0,117,0,7274,414,1447,6621,35175,22465,26114,47981,128,34104,33158,37055,15776,37,41317,29225,36040,0,0,28999,0,23784,39252,0,26241,39162,35,0,12345,35619,4348,36434,0,0,42167,36448,325,0,0,0,26,84,0,0,23534,41104,0,0,142,257,262,0,0,176,0,31648,39660,0,0,0,39487,33100,11663,24161,0,42987,32949,42150,39,29802,0,36,1573,0,31,149,0,47,0,37447,33,0,0,129,37601,41422,22032,35073,44330,39588,81,0,26070,37052,34204,42166,0,0,4305,0,0,0,37200,162,0,43632,0,0,30853,35695,30,0,31196,26316,38982,1709,25712,0,42177,511,37233,50722,17486,57,41033,3746,9263,38549,17297,45215,0,64,0,0,9859,0,38417,23278,0,37987,41673,148,0,11790,35731,42259,9001,0,39439,346,178,26115,0,247,33194,28751,3921,0,29008,36269,0,0,23982,0,37256,0,113,0,0,35488,129,361,33690,49118,32036,0,46956,21124,42441,26291,0,0,32897,0,35947,0,0,212,38778,1023,0,42761,23327,0,85,0,0,0,35774,43805,3925,3951,15058,0,42963,0,13904,23649,0,0,32697,27391,17573,73,43,4411,31465,46278,27130,0,6689,0,42249,21596,11756,20946,458,31242,38983,12232,19833,42181,0,36256,23295,7518,191,42182,1996,0,28118,0,9080,0,44166,0,35934,36170,4508,0,6659,39837,43,64,29309,879,44767,169,42653,0,39600,0,1084,7256,0,143,0,1652,5355,2627,35904,35183,35279,12073,43315,25643,0,46986,39887,0,39885,9326,41584,38481,7411,0,0,0,0,12170,32991,35559,0,0,43577,38,46968,129,0,42371,68,0,0,0,23795,24,281,52635,17284,0,43550,0,0,0,938,0,0,25085,0,9092,0,0,26705,0,0,72,0,29424,27323,46923,40752,0,47374,34829,27275,35894,4046,37210,37345,0,0,16727,36574,42955,28995,42686,0,724,50863,159,23416,0,29049,35490,28208,44190,0,0,0,0,103,1540,0,37822,0,9204,25614,35616,37549,36643,50944,0,31790,16245,15389
"B2_TF6",118,22517,62,169,20550,0,0,9856,0,0,10552,70,0,0,0,6288,35,7105,0,0,12433,661,0,5426,17240,0,10997,8460,0,22983,8014,0,9755,0,5761,3423,19641,5998,10400,0,0,20259,13455,12938,329,0,191,0,4716,0,0,16862,18689,1493,0,32,0,1613,0,0,12725,0,0,33,19760,0,0,6512,0,12066,6446,616,169,0,0,0,0,82,81,414,152,76,2220,12513,10462,9657,26084,0,15956,20356,10418,4574,310,27539,18051,23884,0,0,13884,0,11699,19927,0,9682,22422,81,0,5627,24533,1026,10829,0,0,21484,18805,53,0,0,0,45,43,0,0,9517,19225,0,0,0,160,78,0,0,153,0,13048,12096,0,0,0,12155,12783,5439,7916,0,7892,27230,17284,0,11083,0,0,2321,0,33,0,0,0,0,6161,0,0,0,0,15083,12878,8262,8314,12724,12182,49,0,9719,20934,8298,17412,0,0,955,0,0,0,16585,226,0,14711,0,0,9793,8425,0,0,8822,9798,16851,1179,22377,0,14604,253,26456,14141,14024,0,21238,941,1515,16499,6726,23528,0,45,0,0,1037,0,16752,15898,29,14928,6398,163,0,10904,4707,24694,797,0,12232,51,161,9763,0,0,9689,10064,946,0,9420,10666,0,0,12327,0,19591,0,46,0,36,21691,0,48,11010,23007,12241,0,26919,10721,16219,9602,0,0,14899,0,19448,0,0,251,18038,660,0,16971,9693,0,47,0,0,0,8440,27588,941,2189,7147,0,19651,0,10582,11719,0,0,24800,22431,2212,39,227,965,19305,19682,3435,0,2290,0,13749,14502,5492,12036,496,8894,8099,7144,17569,6374,23,10800,6153,3363,203,14648,39,0,7180,0,1567,0,24265,0,10751,12098,986,0,2314,18330,0,46,11109,162,20590,167,6297,0,7135,0,681,469,0,0,0,1216,4662,133,10300,24053,9550,7260,21105,6837,0,23879,12101,0,15114,771,20077,20288,1500,0,0,0,0,7292,15759,21119,0,0,7943,0,3041,0,0,21660,64,0,0,0,11419,0,59,14303,2354,0,21044,0,0,0,505,0,0,10281,0,859,0,0,9866,0,0,78,0,7263,3380,15788,16466,0,23895,16827,3507,10506,2769,20907,15898,0,0,4920,18081,6368,9390,21655,0,271,4520,185,9678,0,9368,9704,3323,23315,0,0,0,0,47,991,0,18167,0,795,6741,12336,19919,8980,19907,0,12010,4518,7354
"B3_TF1",74,12429,79,2496,16819,0,0,0,28,0,78,33,0,4227,4247,41,181,0,0,0,0,64,0,4658,18291,0,0,615,0,6227,992,3065,0,0,0,468,9728,4203,0,0,75,10024,0,16835,262,0,151,0,0,0,0,6732,3249,80,0,9864,0,547,0,0,0,0,0,0,19126,3791,3594,0,0,5322,3145,571,2508,0,0,0,0,0,0,1028,2501,46,557,2679,8043,0,14590,8842,6215,8157,0,125,45,9718,0,13002,1251,672,0,0,6501,12824,0,0,22666,0,0,2897,16191,661,11526,0,8422,13223,8370,7257,5697,0,312,0,5386,3771,0,256,11898,0,0,8889,365,0,0,4747,2546,0,6640,45,0,0,0,39,0,2721,1037,0,0,16660,9023,0,0,3647,0,504,8058,0,8769,5577,0,0,0,0,0,0,8948,0,9340,2404,90,18684,50,0,0,0,16919,6663,12941,0,3763,687,3664,0,3852,0,252,0,0,8665,0,12322,80,0,0,0,0,11644,3260,10305,0,0,135,15472,0,6339,38,19620,1943,282,12731,5405,18795,6567,116,911,3779,3118,0,8348,0,27,6452,49,2515,3689,1342,0,13161,1941,0,56,7259,2517,0,3742,0,0,13622,1949,0,0,83,0,13263,1240,0,4828,0,0,0,0,7963,69,7310,0,14982,6382,0,9474,7680,0,0,0,0,0,0,10255,0,0,34,15972,510,7964,13727,269,0,5432,0,0,0,94,18347,1984,1240,342,0,16216,3805,3679,6358,0,163,20001,0,83,0,0,609,17119,16773,443,3776,539,3739,9431,3704,4002,1684,0,0,0,3805,4078,50,0,86,4529,554,153,0,100,0,1832,0,242,0,14587,0,81,0,604,0,528,16887,0,7885,0,7715,8383,2399,50,333,0,0,1090,1089,0,9175,0,3143,592,175,0,13708,6163,1074,23044,6272,0,12505,52,99,15280,1963,0,12567,535,0,599,0,3945,1137,0,13638,0,0,0,0,0,9070,0,16098,64,0,0,5836,0,0,31,0,71,0,15753,0,0,0,104,0,0,4511,0,1877,0,3825,0,72,0,36,0,0,428,8568,0,0,12628,10866,413,84,347,19171,9695,0,0,1684,13886,49,0,15707,0,223,0,2540,259,0,0,6264,215,0,0,0,0,8901,5478,496,3713,14239,3816,1938,6361,5422,0,0,17924,0,0,103,354
"B3_TF2",0,30444,116,20816,30997,0,0,107,0,0,332,76,0,8773,8640,162,92,0,0,69,0,1603,0,1580,21107,0,0,4235,0,14043,11764,15176,104,0,0,2287,29746,10155,0,0,182,18710,0,24696,1578,0,221,0,80,0,0,20621,15770,311,0,25058,0,3261,0,0,0,0,0,0,24331,15475,15519,0,0,29076,5938,1152,21174,0,0,0,0,34,70,4158,20764,1453,5049,28366,11375,95,19932,15943,25298,26872,0,853,455,28704,0,28493,20425,2625,149,0,22164,31975,0,89,25891,0,0,16181,22930,14115,25983,0,17728,33329,26584,14480,20318,0,1411,0,28016,15401,0,467,23977,0,0,16059,470,39,0,23241,21228,0,29736,175,0,0,0,181,0,11336,8768,0,0,29219,23230,0,0,15427,0,1535,14452,0,16184,7865,0,0,0,31,0,0,16284,0,24245,12520,168,27575,173,104,0,104,25961,17060,34133,0,15675,14130,15572,0,15620,0,443,0,0,11352,0,21657,162,0,0,99,95,22150,7170,25098,0,0,356,30242,0,12619,38,30728,5627,4015,27652,6898,31115,19672,74,5930,15522,10492,0,30483,0,66,30964,159,21000,15692,11833,73,34766,8094,0,176,14600,21173,101,15621,35,0,20198,5667,0,46,320,0,14677,22964,0,20345,0,22,0,0,27087,181,14397,0,31277,24793,0,26245,17939,0,96,0,0,0,0,20299,0,0,103,34045,421,15527,23148,441,0,27509,0,0,0,166,32098,5788,2155,1768,0,27735,15546,10373,22004,0,252,29612,0,310,64,0,14114,21834,22677,2360,15634,5032,15553,31912,13988,6920,11852,279,96,0,12305,16737,165,123,329,17779,7320,169,0,2080,0,11920,0,4110,0,33489,0,316,0,14259,0,5126,27540,30,16882,0,23939,32020,21272,174,1412,0,0,12922,4247,0,16281,0,7326,4160,258,0,32572,24923,7243,30382,9630,0,22176,175,0,38415,8153,0,30956,3448,0,2565,34,15719,7341,0,30305,0,0,54,0,0,16291,0,33205,127,0,0,20227,0,0,62,0,289,0,32085,0,0,0,950,0,0,19995,0,8141,0,15766,100,14,0,79,0,0,2315,27912,0,0,22130,35897,2368,343,4379,33894,10390,0,0,3317,29786,181,55,33515,0,465,0,21282,416,0,43,24921,467,0,0,0,0,19107,28067,279,15750,26863,15964,8182,9647,23760,0,92,31315,0,0,921,1815
"B3_TF3",72,48577,122,20711,33698,0,0,103,44,0,509,1983,0,13619,13792,260,778,50,0,0,59,1014,0,8599,48031,110,0,7711,0,21722,17680,27087,259,0,0,4739,46244,15644,0,0,379,38852,0,31182,5059,0,512,0,155,0,0,28469,34683,606,0,30807,0,4600,0,0,0,0,0,0,44603,35930,35554,41,0,29791,11431,2656,32236,0,0,42,0,0,154,22007,20697,3283,5473,42997,24907,243,43759,28871,34945,33026,0,2051,372,38742,0,36628,18493,5591,197,0,26581,39333,0,246,37949,73,0,16574,42158,18320,37714,22,19840,40917,36727,33178,30331,35,1513,0,33924,35852,0,1029,50605,0,0,28684,1533,43,0,29956,32118,0,33428,384,0,0,0,323,0,10413,22868,0,0,43752,35644,0,0,35764,59,3493,30814,0,28718,24179,0,0,0,0,0,0,28982,0,36555,24730,89,46963,334,33,0,246,34262,36684,34237,0,36014,18493,36106,0,35981,0,1468,0,0,28047,0,29862,83,0,0,60,230,43274,25570,36908,0,40,278,35246,0,32070,29,46251,16696,10978,37195,18973,41064,29050,1433,11143,36230,12048,0,40366,0,21,34772,251,32207,36016,11864,143,53526,19423,0,324,33212,32218,246,36260,75,0,31772,16533,0,26,504,0,27924,28443,0,35114,0,0,0,39,35497,96,32797,0,45446,28692,0,35759,24821,0,249,0,0,0,0,40144,0,0,294,31871,702,26636,41554,1040,0,33890,0,0,0,107,46821,16807,5958,1315,0,35537,36391,24100,26643,0,395,35978,0,499,419,0,18474,29818,40640,4825,36526,5558,36461,34980,24397,15328,19696,817,62,0,17845,26580,279,0,518,26979,6050,215,49,1468,0,21533,0,10898,0,52838,0,570,0,18635,0,5572,33773,0,31686,0,32707,36078,32114,243,1464,49,0,22735,22789,0,29231,0,25642,5187,2504,0,38978,37117,5341,53935,23182,0,44070,360,37,39988,19224,0,22994,12151,0,5545,0,36817,5337,0,36535,0,0,75,0,103,29304,0,45336,273,0,0,30489,0,29,167,0,463,0,30886,0,0,0,5263,0,0,30979,0,19414,0,36577,259,0,0,2129,0,0,4916,35656,0,0,43805,34401,4859,573,5497,44005,32279,0,0,10278,32828,258,38,45372,0,338,0,32142,1028,0,42,36796,3437,0,0,0,0,29794,34483,5535,36980,44888,37393,19176,23274,28965,0,81,40080,0,0,2036,1321
"B3_TF4",0,29835,66,10774,26471,0,0,98,0,0,216,1023,0,4303,4391,88,475,0,0,0,0,254,0,7342,30493,0,0,3431,0,19713,7291,19368,84,0,0,2117,30651,15640,0,0,297,18685,0,21308,644,0,507,0,150,0,0,24589,18400,579,0,20027,0,5403,0,0,0,0,0,0,23887,16492,16498,0,0,20879,6844,2251,15890,0,0,0,0,0,0,6368,10830,484,6667,23052,14155,94,28719,24799,22318,30156,0,611,77,21417,0,19946,13465,1921,64,0,17931,30086,0,93,27155,36,0,7906,21665,8460,24342,43,8282,34104,31963,17254,15073,0,1360,42,22860,16517,0,433,25348,0,0,25278,253,65,0,22696,15864,0,14533,75,0,0,0,103,0,5033,11128,0,0,26120,29099,0,0,16343,0,2790,19530,0,25288,13128,0,0,0,0,0,0,25191,0,18680,12892,143,30390,79,36,0,80,32584,18072,34445,0,16515,8409,16517,0,16622,0,78,0,0,11916,0,21256,151,0,0,103,103,23482,9539,23003,0,0,289,24940,0,22292,0,29509,7548,5172,26072,5196,35081,16469,69,4520,16678,9856,0,18326,0,0,28643,85,15977,16678,6631,146,37439,5564,0,84,17169,15913,91,16513,77,0,20768,7869,0,77,249,0,10063,15451,0,27232,0,45,0,0,20154,95,17136,0,23985,29848,0,18261,16142,0,89,0,0,0,0,20140,0,0,380,25844,823,11457,24785,437,0,22993,0,0,0,134,29316,7703,6531,436,0,29562,16594,6641,17917,0,504,38389,0,308,43,69,8682,32294,26585,2086,16695,6637,16656,29222,12586,8071,13086,166,101,0,12002,22753,79,0,201,13779,7063,236,0,1560,0,8948,68,5294,0,34210,0,226,0,8639,0,6654,22194,40,24134,0,16858,29505,15779,69,1346,0,0,14217,6389,0,25648,0,9419,574,1621,0,26810,28524,5224,24567,18400,0,23984,65,0,26680,5535,0,26584,6888,0,1843,0,16733,5345,0,28448,0,0,0,0,46,25835,0,30653,179,0,0,15155,0,0,110,0,305,0,22461,0,0,0,299,0,0,16578,0,5534,0,16924,94,0,0,1018,0,0,2133,25052,0,0,24217,24505,2120,247,1158,26837,15807,0,0,13282,42809,74,95,30387,0,419,0,15720,408,0,72,28537,622,0,0,0,0,14280,23311,4661,16896,25345,17152,5601,18285,12594,0,0,26120,0,0,636,483
"B3_TF5",27,14104,0,9920,16778,0,0,0,0,0,46,150,0,4048,4083,0,29,0,0,0,0,59,0,4449,16543,0,0,3617,0,13733,3064,9817,73,0,0,423,18406,3733,0,0,250,20064,0,21314,70,0,261,0,0,0,0,16804,11637,66,0,5222,0,1948,0,0,0,0,0,0,14932,8405,8444,0,0,8790,4218,774,13520,0,0,0,0,31,0,2869,9840,115,818,15614,8555,74,12357,7681,13938,15050,0,434,35,19677,0,19072,4309,3419,51,0,9399,18774,0,82,25418,0,0,1375,22961,1217,23194,0,10525,27278,21749,5117,14022,0,875,0,8055,8525,0,136,15603,0,0,7646,213,68,0,6994,13382,0,5708,53,0,0,0,72,0,460,2365,0,0,15898,17918,0,0,8561,0,158,7967,0,7741,7118,0,0,0,34,0,0,7568,0,19679,4736,0,19860,53,0,0,90,12820,16551,17699,0,8445,1263,8542,0,8355,0,0,0,0,10798,0,13835,0,0,0,0,70,14062,5079,19312,0,0,520,17494,0,11466,0,12661,1349,631,13883,6221,21653,17437,33,4171,8508,3715,0,17590,0,0,23386,0,13330,8512,1947,0,19748,966,0,61,4933,13519,79,8435,24,0,17190,1315,0,0,51,0,11607,12388,0,15806,0,0,0,0,15169,143,4922,0,11032,9833,0,20075,12432,0,83,0,0,0,0,13364,0,0,219,22752,1634,9288,18793,130,0,8125,0,0,0,0,23586,1365,300,263,0,18840,8745,3982,9492,0,126,28637,0,163,71,0,1240,20933,22416,429,8582,787,8661,15186,6092,5946,12332,80,0,0,2014,10958,0,0,50,9885,3206,207,0,171,0,15650,0,633,0,20311,0,61,0,1290,0,779,15300,0,8852,0,3113,24722,13679,0,823,0,0,9540,2846,0,7701,0,5097,375,119,0,13616,11230,584,27021,6483,0,18393,58,28,17320,974,0,22423,763,0,3424,0,8692,585,0,24415,0,0,0,0,0,7868,0,28787,151,0,0,13882,0,0,0,0,177,0,22626,0,0,0,61,0,0,16904,0,932,0,8526,85,0,0,157,0,0,418,23837,0,0,18328,30103,438,54,1779,15154,13644,0,0,2202,16909,0,0,29073,0,201,0,13636,159,0,0,11462,381,0,0,0,0,9923,8199,157,8606,13534,8834,971,6472,25840,0,52,14446,0,0,498,284
"B3_TF6",57,6920,0,2034,8107,0,0,0,0,20,0,39,0,849,916,115,69,0,0,23,0,33,0,106,15888,0,0,79,0,3821,801,2395,130,0,0,196,17279,209,0,0,102,8341,0,8361,134,0,174,0,41,0,0,8736,6481,56,0,2957,0,511,0,0,0,0,0,0,7942,3105,3118,0,0,4483,1352,408,5816,0,0,0,0,0,0,866,2002,0,435,7001,2032,140,12439,1130,2470,15486,0,188,78,9763,0,13577,814,577,0,0,3580,8537,0,138,9941,0,0,1243,14148,954,11768,0,5998,12043,4462,5986,2317,0,305,0,1339,3159,0,163,7158,0,0,1078,147,35,0,1317,5709,0,6621,0,0,0,0,0,0,686,2014,0,0,13888,10462,0,0,3153,0,81,5413,0,1089,1187,0,0,0,0,0,0,1102,0,6848,3207,0,6197,0,0,0,126,5808,6400,9271,0,3163,987,3210,0,3182,0,70,0,0,6949,0,7334,0,0,0,0,135,8238,1354,7626,0,0,105,17777,0,5096,0,11556,1134,409,2369,2149,6597,5978,33,1791,3041,574,0,5365,0,0,9787,133,5809,3272,1075,50,13192,468,0,0,5962,5737,125,3145,0,0,5307,1063,0,0,0,0,4307,3782,0,8624,0,0,0,0,9076,32,5855,0,11119,8224,0,7700,1422,0,143,0,0,0,0,3068,0,0,95,10084,188,1596,5447,152,0,1393,0,0,0,0,9340,1148,264,396,0,7725,3082,473,3544,0,140,6217,0,108,0,43,1006,8452,15317,195,3102,431,3052,10530,5562,2305,1204,117,0,0,2951,7307,137,0,0,2309,2768,63,0,94,0,1934,0,430,0,11794,0,0,0,987,0,429,6606,0,1054,0,829,11008,5610,130,332,0,0,578,885,0,1137,0,1252,146,131,0,11348,2060,1070,10524,3395,0,8314,0,0,7545,482,0,11298,128,0,552,0,3104,1065,0,13137,0,0,36,0,41,1119,0,4893,30,0,0,2394,0,0,0,0,111,0,10130,0,0,0,0,0,0,5245,0,471,0,3174,131,26,0,34,0,0,175,5673,0,0,8566,6490,182,0,640,6760,1772,0,0,1133,10142,127,0,5031,0,107,0,5803,131,0,0,2155,164,0,0,0,0,1470,1363,156,3233,14151,3243,473,3309,6013,0,0,10262,0,0,194,447
"B4_TF1",0,33,22991,0,16672,20,0,0,0,25891,0,0,12481,0,0,0,0,0,22116,0,0,0,110,0,361,0,0,0,25456,0,29975,0,0,27703,0,0,69,36,0,0,0,24154,0,25879,0,13219,35624,0,0,0,0,29930,29363,0,0,0,0,36321,20098,0,0,18126,0,0,24499,0,0,0,8432,27828,29389,37248,0,0,39,168,33,0,0,0,0,0,0,35588,29396,0,9145,0,28142,24816,0,0,0,26469,0,11731,0,0,0,1610,33389,3887,0,0,100,0,0,32154,102,0,218,0,0,1123,21826,0,0,0,0,0,0,0,0,0,77,21690,114,0,21670,0,0,0,0,25935,31148,0,96,102,15578,0,0,0,30403,58,0,4536,19493,74,0,0,0,0,0,29492,0,0,338,0,0,43,0,0,0,0,22152,35268,0,66,0,0,167,0,32077,20776,987,0,0,0,0,0,0,0,0,0,0,0,0,33247,0,233,0,0,0,22770,0,29049,0,0,29182,125,0,98,0,3561,0,0,29970,23191,101,0,0,0,0,31568,92,23257,0,0,2695,0,0,0,0,0,1563,0,73,0,0,0,0,0,0,0,31817,0,0,0,0,0,0,31755,0,33582,0,0,0,0,30331,27401,0,0,4152,37595,12959,7929,25538,0,0,39,10732,0,0,38,22546,19,31769,19085,29661,0,11847,0,33,0,16237,0,0,0,122,0,0,0,0,14842,0,0,33903,0,0,8069,0,0,0,0,0,251,128,0,0,0,0,24649,89,29600,32200,0,0,0,23882,41,0,0,0,31059,0,35494,0,0,0,37917,44,0,135,183,0,0,0,0,0,0,23604,0,0,0,0,457,0,0,0,0,14695,0,0,180,0,0,0,0,0,0,142,33027,0,0,32517,8346,125,0,70,13375,0,0,33951,0,0,0,24,0,0,0,9136,0,12597,0,0,0,0,0,234,23555,3806,0,0,0,0,0,0,0,0,94,0,12755,0,0,0,23369,0,22610,0,0,0,0,0,205,0,12039,0,0,29951,0,714,136,1961,0,0,34142,137,27829,0,1956,36415,2708,0,0,218,0,35866,0,0,0,0,0,33212,0,0,0,4709,654,0,0,0,0,313,0,0,32719,22235,0,0,123,40,0,0,0
"B5_TF1",0,0,14150,0,135,0,0,0,2202,13357,0,0,6806,0,0,0,0,0,19619,0,0,0,40,0,0,159,0,0,15059,0,14867,0,0,13313,0,0,0,0,0,0,0,69,0,6405,0,14004,17157,0,0,0,0,2613,5700,0,0,0,0,10376,8350,0,0,15284,266,1856,66,0,0,0,17218,6452,14781,13619,0,0,40,5734,37,44,0,0,0,0,0,2976,10121,0,0,0,7811,1395,0,0,0,507,0,78,0,0,0,8386,11212,0,0,0,0,29,0,7824,0,0,0,33,0,34,170,0,0,93,0,52,0,0,0,0,0,9304,325,0,12800,0,0,0,0,13432,6685,0,36,31,13312,0,0,0,9093,6485,0,111,205,1093,0,0,928,0,0,11021,0,0,4634,0,0,853,0,0,0,0,1200,7224,0,0,0,0,9308,0,369,3611,36,0,0,0,0,0,0,0,0,6417,0,0,402,316,0,7115,0,0,0,565,0,160,76,0,18835,0,0,0,171,0,0,0,1466,14726,0,0,40,0,0,12767,34,629,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3345,0,0,0,0,0,0,9355,0,1153,0,209,0,349,149,10266,0,0,0,9584,12141,35,11603,0,0,0,13461,0,0,0,11167,0,20314,107,16439,0,57,0,33,0,12428,0,0,0,0,0,0,0,0,173,0,0,11236,0,0,81,0,0,0,0,0,0,0,0,0,0,0,986,0,12329,8579,0,0,0,10769,0,0,38,0,5707,0,17618,0,0,0,7357,10068,0,43,0,0,0,0,0,899,0,991,82,0,0,0,0,0,0,0,0,12936,0,0,3010,0,0,0,0,0,0,0,3736,0,0,19277,16899,0,0,3611,71,0,0,278,0,0,0,5407,0,0,0,0,0,13123,0,100,0,0,0,37,22783,11559,0,0,0,0,38,0,0,321,0,0,9342,0,0,0,18792,0,11062,0,299,0,0,0,170,0,13543,0,0,2663,0,11257,0,44,0,0,21975,0,5367,352,8329,15156,27,0,0,24,0,19993,0,0,0,0,0,3841,0,0,0,19776,10393,0,0,0,0,0,0,0,19091,6787,0,0,40,37,0,0,0
"B5_TF2",0,0,15513,0,71,0,32,0,2650,19565,0,0,9518,0,0,0,0,0,12166,0,0,0,25,0,0,158,0,0,9713,0,12968,0,0,12366,0,0,0,0,0,0,0,330,0,1371,0,12356,18414,0,0,0,0,7770,7050,0,67,0,0,15476,14312,0,0,11248,258,3240,167,0,0,0,14301,8158,16550,11731,0,0,57,6719,49,0,39,0,0,0,0,1662,13652,0,0,0,10003,568,0,0,0,965,0,96,0,0,0,7859,9018,0,0,0,33,0,0,6989,0,0,0,0,0,0,158,0,0,1040,0,120,0,0,0,0,0,12573,0,0,19041,0,0,0,0,8292,14018,0,64,25,13559,0,0,0,16269,3943,0,0,122,571,0,0,2908,0,0,19544,0,0,5868,0,0,2725,0,38,0,0,358,10730,0,0,0,0,8599,0,1373,7823,0,0,0,0,0,37,0,0,0,5228,0,0,301,898,0,9575,0,0,0,374,0,1329,250,0,15593,0,0,0,70,0,0,0,434,23805,30,0,0,0,0,17482,25,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,0,0,0,0,0,0,9609,0,3338,0,167,0,1040,626,18094,0,0,69,6494,8935,0,8987,0,0,39,13618,0,0,0,16738,0,17019,849,18930,0,62,0,36,0,9302,0,0,0,0,0,0,0,0,60,0,0,9145,0,0,54,0,0,0,0,0,0,0,0,0,0,0,90,0,13210,10065,0,0,0,12498,0,0,0,0,10494,0,16897,0,0,0,16256,811,0,0,0,0,0,0,0,197,0,478,39,0,0,0,0,0,0,0,0,7454,0,0,4967,0,0,0,0,0,0,0,4805,0,0,11092,14513,0,0,2851,170,0,0,351,0,0,0,7130,0,0,0,0,0,14030,0,31,0,0,0,0,20484,11208,0,0,0,124,0,0,0,704,0,0,12366,0,0,0,11188,0,16731,0,700,0,0,0,72,0,22389,0,0,377,0,4824,0,42,0,0,12871,0,10515,565,8379,13205,0,0,0,0,0,10876,0,0,0,0,0,4814,0,0,30,11022,12324,0,0,0,0,0,0,0,11221,16048,0,0,0,37,0,0,0
